NUMBER,STREET,CITY,POSTCODE,country
1,Weiherweg,Allschwil,4123,CH
10,Weiherweg,Allschwil,4123,CH
12,Weiherweg,Allschwil,4123,CH
12_01,Weiherweg,Allschwil,4123,CH
14,Weiherweg,Allschwil,4123,CH
14a,Weiherweg,Allschwil,4123,CH
16,Weiherweg,Allschwil,4123,CH
16a,Weiherweg,Allschwil,4123,CH
16c,Weiherweg,Allschwil,4123,CH
18,Weiherweg,Allschwil,4123,CH
18a,Weiherweg,Allschwil,4123,CH
18b,Weiherweg,Allschwil,4123,CH
1a,Weiherweg,Allschwil,4123,CH
20,Weiherweg,Allschwil,4123,CH
20_01,Weiherweg,Allschwil,4123,CH
22,Weiherweg,Allschwil,4123,CH
22_01,Weiherweg,Allschwil,4123,CH
22a,Weiherweg,Allschwil,4123,CH
24,Weiherweg,Allschwil,4123,CH
24a,Weiherweg,Allschwil,4123,CH
26,Weiherweg,Allschwil,4123,CH
26a,Weiherweg,Allschwil,4123,CH
28,Weiherweg,Allschwil,4123,CH
3,Weiherweg,Allschwil,4123,CH
30,Weiherweg,Allschwil,4123,CH
34,Weiherweg,Allschwil,4123,CH
35,Weiherweg,Allschwil,4123,CH
4,Weiherweg,Allschwil,4123,CH
40,Weiherweg,Allschwil,4123,CH
46b,Weiherweg,Allschwil,4123,CH
46c_01,Weiherweg,Allschwil,4123,CH
46c_02,Weiherweg,Allschwil,4123,CH
48a,Weiherweg,Allschwil,4123,CH
48b,Weiherweg,Allschwil,4123,CH
48c,Weiherweg,Allschwil,4123,CH
4a,Weiherweg,Allschwil,4123,CH
50,Weiherweg,Allschwil,4123,CH
50a,Weiherweg,Allschwil,4123,CH
50b,Weiherweg,Allschwil,4123,CH
50c,Weiherweg,Allschwil,4123,CH
52a,Weiherweg,Allschwil,4123,CH
52a,Weiherweg,Allschwil,4123,CH
52b,Weiherweg,Allschwil,4123,CH
52c,Weiherweg,Allschwil,4123,CH
52d,Weiherweg,Allschwil,4123,CH
52e,Weiherweg,Allschwil,4123,CH
52e_01,Weiherweg,Allschwil,4123,CH
52f,Weiherweg,Allschwil,4123,CH
52f_01,Weiherweg,Allschwil,4123,CH
52g,Weiherweg,Allschwil,4123,CH
6,Weiherweg,Allschwil,4123,CH
6a,Weiherweg,Allschwil,4123,CH
8,Weiherweg,Allschwil,4123,CH
8a,Weiherweg,Allschwil,4123,CH
8b,Weiherweg,Allschwil,4123,CH
1,Wirtsgartenweg,Allschwil,4123,CH
15,Wirtsgartenweg,Allschwil,4123,CH
17,Wirtsgartenweg,Allschwil,4123,CH
17a,Wirtsgartenweg,Allschwil,4123,CH
18,Wirtsgartenweg,Allschwil,4123,CH
18a,Wirtsgartenweg,Allschwil,4123,CH
18b,Wirtsgartenweg,Allschwil,4123,CH
19,Wirtsgartenweg,Allschwil,4123,CH
2,Wirtsgartenweg,Allschwil,4123,CH
20,Wirtsgartenweg,Allschwil,4123,CH
21,Wirtsgartenweg,Allschwil,4123,CH
22,Wirtsgartenweg,Allschwil,4123,CH
22_01,Wirtsgartenweg,Allschwil,4123,CH
24,Wirtsgartenweg,Allschwil,4123,CH
25,Wirtsgartenweg,Allschwil,4123,CH
26,Wirtsgartenweg,Allschwil,4123,CH
26a,Wirtsgartenweg,Allschwil,4123,CH
27,Wirtsgartenweg,Allschwil,4123,CH
28,Wirtsgartenweg,Allschwil,4123,CH
3,Wirtsgartenweg,Allschwil,4123,CH
30,Wirtsgartenweg,Allschwil,4123,CH
32,Wirtsgartenweg,Allschwil,4123,CH
34,Wirtsgartenweg,Allschwil,4123,CH
34a,Wirtsgartenweg,Allschwil,4123,CH
36,Wirtsgartenweg,Allschwil,4123,CH
4,Wirtsgartenweg,Allschwil,4123,CH
43,Wirtsgartenweg,Allschwil,4123,CH
43_01,Wirtsgartenweg,Allschwil,4123,CH
44,Wirtsgartenweg,Allschwil,4123,CH
44a,Wirtsgartenweg,Allschwil,4123,CH
44b,Wirtsgartenweg,Allschwil,4123,CH
45,Wirtsgartenweg,Allschwil,4123,CH
45_01,Wirtsgartenweg,Allschwil,4123,CH
46,Wirtsgartenweg,Allschwil,4123,CH
47,Wirtsgartenweg,Allschwil,4123,CH
48,Wirtsgartenweg,Allschwil,4123,CH
48a,Wirtsgartenweg,Allschwil,4123,CH
49,Wirtsgartenweg,Allschwil,4123,CH
49a,Wirtsgartenweg,Allschwil,4123,CH
4a,Wirtsgartenweg,Allschwil,4123,CH
5,Wirtsgartenweg,Allschwil,4123,CH
50,Wirtsgartenweg,Allschwil,4123,CH
52,Wirtsgartenweg,Allschwil,4123,CH
52a,Wirtsgartenweg,Allschwil,4123,CH
7,Wirtsgartenweg,Allschwil,4123,CH
10,Zeigerweg,Allschwil,4123,CH
75,Aeschbrunnhof,Anwil,4469,CH
75a,Aeschbrunnhof,Anwil,4469,CH
75b,Aeschbrunnhof,Anwil,4469,CH
91,Brogliweg,Anwil,4469,CH
149,Brunnacher,Anwil,4469,CH
155,Brunnacher,Anwil,4469,CH
101,Büttemet,Anwil,4469,CH
148,Chornbergweg,Anwil,4469,CH
77,Chornbergweg,Anwil,4469,CH
138,Chreisacherweg,Anwil,4469,CH
138a,Chreisacherweg,Anwil,4469,CH
138b,Chreisacherweg,Anwil,4469,CH
147,Chreisacherweg,Anwil,4469,CH
147a,Chreisacherweg,Anwil,4469,CH
150,Chreisacherweg,Anwil,4469,CH
150_01,Chreisacherweg,Anwil,4469,CH
156,Chreisacherweg,Anwil,4469,CH
156_01,Chreisacherweg,Anwil,4469,CH
164,Chreisacherweg,Anwil,4469,CH
164_01,Chreisacherweg,Anwil,4469,CH
175,Chreisacherweg,Anwil,4469,CH
18,Dorfplatz,Anwil,4469,CH
19,Dorfplatz,Anwil,4469,CH
19a,Dorfplatz,Anwil,4469,CH
1,Dorfstrasse,Anwil,4469,CH
10,Dorfstrasse,Anwil,4469,CH
1_01,Dorfstrasse,Anwil,4469,CH
1a,Dorfstrasse,Anwil,4469,CH
1b,Dorfstrasse,Anwil,4469,CH
2,Dorfstrasse,Anwil,4469,CH
2a,Dorfstrasse,Anwil,4469,CH
2b,Dorfstrasse,Anwil,4469,CH
2c,Dorfstrasse,Anwil,4469,CH
2d,Dorfstrasse,Anwil,4469,CH
3,Dorfstrasse,Anwil,4469,CH
3a,Dorfstrasse,Anwil,4469,CH
3b,Dorfstrasse,Anwil,4469,CH
3d,Dorfstrasse,Anwil,4469,CH
3e,Dorfstrasse,Anwil,4469,CH
4,Dorfstrasse,Anwil,4469,CH
40,Dorfstrasse,Anwil,4469,CH
43,Dorfstrasse,Anwil,4469,CH
43_01,Dorfstrasse,Anwil,4469,CH
44,Dorfstrasse,Anwil,4469,CH
45,Dorfstrasse,Anwil,4469,CH
45a,Dorfstrasse,Anwil,4469,CH
45a_01,Dorfstrasse,Anwil,4469,CH
46,Dorfstrasse,Anwil,4469,CH
47,Dorfstrasse,Anwil,4469,CH
48,Dorfstrasse,Anwil,4469,CH
48a,Dorfstrasse,Anwil,4469,CH
49,Dorfstrasse,Anwil,4469,CH
49b,Dorfstrasse,Anwil,4469,CH
49c,Dorfstrasse,Anwil,4469,CH
49d,Dorfstrasse,Anwil,4469,CH
4c,Dorfstrasse,Anwil,4469,CH
5,Dorfstrasse,Anwil,4469,CH
50,Dorfstrasse,Anwil,4469,CH
5a,Dorfstrasse,Anwil,4469,CH
5b,Dorfstrasse,Anwil,4469,CH
6,Dorfstrasse,Anwil,4469,CH
7,Dorfstrasse,Anwil,4469,CH
7,Dorfstrasse,Anwil,4469,CH
7_01,Dorfstrasse,Anwil,4469,CH
7a,Dorfstrasse,Anwil,4469,CH
7b,Dorfstrasse,Anwil,4469,CH
8,Dorfstrasse,Anwil,4469,CH
9,Dorfstrasse,Anwil,4469,CH
9a,Dorfstrasse,Anwil,4469,CH
9b,Dorfstrasse,Anwil,4469,CH
64,Eggacher,Anwil,4469,CH
,Eggacher,Anwil,4469,CH
74,Eichmatt,Anwil,4469,CH
74a,Eichmatt,Anwil,4469,CH
74b,Eichmatt,Anwil,4469,CH
74c,Eichmatt,Anwil,4469,CH
128,Eichmattweg,Anwil,4469,CH
129,Eichmattweg,Anwil,4469,CH
141,Eichmattweg,Anwil,4469,CH
161,Eichmattweg,Anwil,4469,CH
177,Eichmattweg,Anwil,4469,CH
100,Etterweg,Anwil,4469,CH
116,Etterweg,Anwil,4469,CH
1d,Etterweg,Anwil,4469,CH
3c,Etterweg,Anwil,4469,CH
4b,Etterweg,Anwil,4469,CH
4b_01,Etterweg,Anwil,4469,CH
67,Etterweg,Anwil,4469,CH
72,Etterweg,Anwil,4469,CH
95,Etterweg,Anwil,4469,CH
98,Etterweg,Anwil,4469,CH
98_01,Etterweg,Anwil,4469,CH
98a,Etterweg,Anwil,4469,CH
82,Flühacker,Anwil,4469,CH
82_01,Flühacker,Anwil,4469,CH
82_02,Flühacker,Anwil,4469,CH
82_03,Flühacker,Anwil,4469,CH
82a,Flühacker,Anwil,4469,CH
82b,Flühacker,Anwil,4469,CH
82c,Flühacker,Anwil,4469,CH
,Flühacker,Anwil,4469,CH
57,Förliacher,Anwil,4469,CH
1c,Grundweg,Anwil,4469,CH
11,Hauptstrasse,Anwil,4469,CH
114,Hauptstrasse,Anwil,4469,CH
115,Hauptstrasse,Anwil,4469,CH
119,Hauptstrasse,Anwil,4469,CH
12,Hauptstrasse,Anwil,4469,CH
121,Hauptstrasse,Anwil,4469,CH
121_01,Hauptstrasse,Anwil,4469,CH
13,Hauptstrasse,Anwil,4469,CH
14,Hauptstrasse,Anwil,4469,CH
14a,Hauptstrasse,Anwil,4469,CH
14b,Hauptstrasse,Anwil,4469,CH
15,Hauptstrasse,Anwil,4469,CH
15_01,Hauptstrasse,Anwil,4469,CH
16,Hauptstrasse,Anwil,4469,CH
16a,Hauptstrasse,Anwil,4469,CH
16b,Hauptstrasse,Anwil,4469,CH
17,Hauptstrasse,Anwil,4469,CH
188,Hauptstrasse,Anwil,4469,CH
188a,Hauptstrasse,Anwil,4469,CH
28,Hauptstrasse,Anwil,4469,CH
28a,Hauptstrasse,Anwil,4469,CH
29,Hauptstrasse,Anwil,4469,CH
30,Hauptstrasse,Anwil,4469,CH
30a,Hauptstrasse,Anwil,4469,CH
31,Hauptstrasse,Anwil,4469,CH
31,Hauptstrasse,Anwil,4469,CH
31a,Hauptstrasse,Anwil,4469,CH
32,Hauptstrasse,Anwil,4469,CH
32,Hauptstrasse,Anwil,4469,CH
33,Hauptstrasse,Anwil,4469,CH
34,Hauptstrasse,Anwil,4469,CH
34a,Hauptstrasse,Anwil,4469,CH
35,Hauptstrasse,Anwil,4469,CH
35a,Hauptstrasse,Anwil,4469,CH
36,Hauptstrasse,Anwil,4469,CH
37,Hauptstrasse,Anwil,4469,CH
37a,Hauptstrasse,Anwil,4469,CH
37a_01,Hauptstrasse,Anwil,4469,CH
38,Hauptstrasse,Anwil,4469,CH
39,Hauptstrasse,Anwil,4469,CH
42,Hauptstrasse,Anwil,4469,CH
60,Hauptstrasse,Anwil,4469,CH
60a,Hauptstrasse,Anwil,4469,CH
62,Hauptstrasse,Anwil,4469,CH
62a,Hauptstrasse,Anwil,4469,CH
63,Hauptstrasse,Anwil,4469,CH
65,Hauptstrasse,Anwil,4469,CH
69,Hauptstrasse,Anwil,4469,CH
73,Hauptstrasse,Anwil,4469,CH
73_01,Hauptstrasse,Anwil,4469,CH
89,Hauptstrasse,Anwil,4469,CH
104,Hinterwängerweg,Anwil,4469,CH
117,Hinterwängerweg,Anwil,4469,CH
133,Hinterwängerweg,Anwil,4469,CH
140,Hinterwängerweg,Anwil,4469,CH
151,Hinterwängerweg,Anwil,4469,CH
165,Hinterwängerweg,Anwil,4469,CH
166,Hinterwängerweg,Anwil,4469,CH
168,Hinterwängerweg,Anwil,4469,CH
171,Hinterwängerweg,Anwil,4469,CH
181,Hinterwängerweg,Anwil,4469,CH
184,Hinterwängerweg,Anwil,4469,CH
186,Hinterwängerweg,Anwil,4469,CH
105,Hostmattweg,Anwil,4469,CH
106,Hostmattweg,Anwil,4469,CH
110,Hostmattweg,Anwil,4469,CH
125,Hostmattweg,Anwil,4469,CH
126,Hostmattweg,Anwil,4469,CH
126a,Hostmattweg,Anwil,4469,CH
158,Hostmattweg,Anwil,4469,CH
178,Hostmattweg,Anwil,4469,CH
179,Hostmattweg,Anwil,4469,CH
179a,Hostmattweg,Anwil,4469,CH
180,Hostmattweg,Anwil,4469,CH
96,Hostmattweg,Anwil,4469,CH
153,Im Grund,Anwil,4469,CH
153_01,Im Grund,Anwil,4469,CH
157,Im Grund,Anwil,4469,CH
157_01,Im Grund,Anwil,4469,CH
185,Im Grund,Anwil,4469,CH
53,Im Grund,Anwil,4469,CH
54,Im Grund,Anwil,4469,CH
54a,Im Grund,Anwil,4469,CH
54b,Im Grund,Anwil,4469,CH
54c,Im Grund,Anwil,4469,CH
54e,Im Grund,Anwil,4469,CH
55,Im Grund,Anwil,4469,CH
55a,Im Grund,Anwil,4469,CH
56,Im Grund,Anwil,4469,CH
56a,Im Grund,Anwil,4469,CH
81,Im Grund,Anwil,4469,CH
81a,Im Grund,Anwil,4469,CH
107,Langacherweg,Anwil,4469,CH
123,Langacherweg,Anwil,4469,CH
130,Langacherweg,Anwil,4469,CH
135,Langacherweg,Anwil,4469,CH
143,Langacherweg,Anwil,4469,CH
143_01,Langacherweg,Anwil,4469,CH
162,Langacherweg,Anwil,4469,CH
162_01,Langacherweg,Anwil,4469,CH
163,Langacherweg,Anwil,4469,CH
163_01,Langacherweg,Anwil,4469,CH
167,Langacherweg,Anwil,4469,CH
68,Langacherweg,Anwil,4469,CH
70,Langacherweg,Anwil,4469,CH
71,Langacherweg,Anwil,4469,CH
71a,Langacherweg,Anwil,4469,CH
90,Langacherweg,Anwil,4469,CH
90a,Langacherweg,Anwil,4469,CH
93a,Langacherweg,Anwil,4469,CH
112,Laufrainweg,Anwil,4469,CH
112a,Laufrainweg,Anwil,4469,CH
112b,Laufrainweg,Anwil,4469,CH
127,Laufrainweg,Anwil,4469,CH
139,Laufrainweg,Anwil,4469,CH
146,Laufrainweg,Anwil,4469,CH
146a,Laufrainweg,Anwil,4469,CH
159,Laufrainweg,Anwil,4469,CH
169,Laufrainweg,Anwil,4469,CH
169a,Laufrainweg,Anwil,4469,CH
172,Laufrainweg,Anwil,4469,CH
172a,Laufrainweg,Anwil,4469,CH
173,Laufrainweg,Anwil,4469,CH
174,Laufrainweg,Anwil,4469,CH
182,Laufrainweg,Anwil,4469,CH
182a,Laufrainweg,Anwil,4469,CH
183,Laufrainweg,Anwil,4469,CH
187,Laufrainweg,Anwil,4469,CH
187a,Laufrainweg,Anwil,4469,CH
87,Laufrainweg,Anwil,4469,CH
94,Laufrainweg,Anwil,4469,CH
51,Obermatt,Anwil,4469,CH
51_02,Obermatt,Anwil,4469,CH
51a,Obermatt,Anwil,4469,CH
51b,Obermatt,Anwil,4469,CH
51c,Obermatt,Anwil,4469,CH
52,Obermatt,Anwil,4469,CH
52_01,Obermatt,Anwil,4469,CH
52_02,Obermatt,Anwil,4469,CH
52_03,Obermatt,Anwil,4469,CH
52_04,Obermatt,Anwil,4469,CH
52_05,Obermatt,Anwil,4469,CH
52_06,Obermatt,Anwil,4469,CH
52_08,Obermatt,Anwil,4469,CH
52b,Obermatt,Anwil,4469,CH
52c,Obermatt,Anwil,4469,CH
52f,Obermatt,Anwil,4469,CH
52g,Obermatt,Anwil,4469,CH
52h,Obermatt,Anwil,4469,CH
20,Oltingerstrasse,Anwil,4469,CH
21,Oltingerstrasse,Anwil,4469,CH
21_01,Oltingerstrasse,Anwil,4469,CH
21a,Oltingerstrasse,Anwil,4469,CH
21b,Oltingerstrasse,Anwil,4469,CH
21c,Oltingerstrasse,Anwil,4469,CH
21d,Oltingerstrasse,Anwil,4469,CH
22,Oltingerstrasse,Anwil,4469,CH
23,Oltingerstrasse,Anwil,4469,CH
23a,Oltingerstrasse,Anwil,4469,CH
24,Oltingerstrasse,Anwil,4469,CH
24a,Oltingerstrasse,Anwil,4469,CH
24a,Oltingerstrasse,Anwil,4469,CH
24b,Oltingerstrasse,Anwil,4469,CH
25,Oltingerstrasse,Anwil,4469,CH
26,Oltingerstrasse,Anwil,4469,CH
26a,Oltingerstrasse,Anwil,4469,CH
26b,Oltingerstrasse,Anwil,4469,CH
27,Oltingerstrasse,Anwil,4469,CH
27a,Oltingerstrasse,Anwil,4469,CH
61,Oltingerstrasse,Anwil,4469,CH
102,Raimattweg,Anwil,4469,CH
102_01,Raimattweg,Anwil,4469,CH
102a,Raimattweg,Anwil,4469,CH
111,Raimattweg,Anwil,4469,CH
111a,Raimattweg,Anwil,4469,CH
113,Raimattweg,Anwil,4469,CH
189,Raimattweg,Anwil,4469,CH
18a,Raimattweg,Anwil,4469,CH
58,Raimattweg,Anwil,4469,CH
80,Raimattweg,Anwil,4469,CH
80a,Raimattweg,Anwil,4469,CH
99,Raimattweg,Anwil,4469,CH
109,Raimet,Anwil,4469,CH
84,Reizackerhof,Anwil,4469,CH
84_02,Reizackerhof,Anwil,4469,CH
84a,Reizackerhof,Anwil,4469,CH
84b,Reizackerhof,Anwil,4469,CH
59a,Rüchlig,Anwil,4469,CH
176,Schulweg,Anwil,4469,CH
49a,Schulweg,Anwil,4469,CH
79,Schulweg,Anwil,4469,CH
79a,Schulweg,Anwil,4469,CH
79b,Schulweg,Anwil,4469,CH
79c,Schulweg,Anwil,4469,CH
79d,Schulweg,Anwil,4469,CH
122,Spissen,Anwil,4469,CH
103,Steinenweg,Anwil,4469,CH
103a,Steinenweg,Anwil,4469,CH
108,Steinenweg,Anwil,4469,CH
108a,Steinenweg,Anwil,4469,CH
118,Steinenweg,Anwil,4469,CH
132,Steinenweg,Anwil,4469,CH
134,Steinenweg,Anwil,4469,CH
145,Steinenweg,Anwil,4469,CH
154,Steinenweg,Anwil,4469,CH
160,Steinenweg,Anwil,4469,CH
170,Steinenweg,Anwil,4469,CH
170a,Steinenweg,Anwil,4469,CH
85,Steinenweg,Anwil,4469,CH
88,Steinenweg,Anwil,4469,CH
92,Steinenweg,Anwil,4469,CH
97,Steinenweg,Anwil,4469,CH
97a,Steinenweg,Anwil,4469,CH
120,Stockacherweg,Anwil,4469,CH
124,Stockacherweg,Anwil,4469,CH
131,Stockacherweg,Anwil,4469,CH
131_01,Stockacherweg,Anwil,4469,CH
142,Stockacherweg,Anwil,4469,CH
142_01,Stockacherweg,Anwil,4469,CH
78,Stockacherweg,Anwil,4469,CH
83,Stockacherweg,Anwil,4469,CH
83a,Stockacherweg,Anwil,4469,CH
83b,Stockacherweg,Anwil,4469,CH
83c,Stockacherweg,Anwil,4469,CH
86,Stockacherweg,Anwil,4469,CH
93,Stockacherweg,Anwil,4469,CH
136,Ziegelhüttenweg,Anwil,4469,CH
137,Ziegelhüttenweg,Anwil,4469,CH
137a,Ziegelhüttenweg,Anwil,4469,CH
144,Ziegelhüttenweg,Anwil,4469,CH
152,Ziegelhüttenweg,Anwil,4469,CH
190,Ziegelhüttenweg,Anwil,4469,CH
1a,Alte Büntenstrasse,Arboldswil,4424,CH
2a,Alte Büntenstrasse,Arboldswil,4424,CH
3,Alte Büntenstrasse,Arboldswil,4424,CH
3a,Alte Büntenstrasse,Arboldswil,4424,CH
4,Alte Büntenstrasse,Arboldswil,4424,CH
4a,Alte Büntenstrasse,Arboldswil,4424,CH
104,Baach,Arboldswil,4424,CH
104a,Baach,Arboldswil,4424,CH
104b,Baach,Arboldswil,4424,CH
104c,Baach,Arboldswil,4424,CH
10,Baumgartenweg,Arboldswil,4424,CH
10a,Baumgartenweg,Arboldswil,4424,CH
11,Baumgartenweg,Arboldswil,4424,CH
13,Baumgartenweg,Arboldswil,4424,CH
13_01,Baumgartenweg,Arboldswil,4424,CH
6,Baumgartenweg,Arboldswil,4424,CH
8,Baumgartenweg,Arboldswil,4424,CH
9,Baumgartenweg,Arboldswil,4424,CH
1,Bubendörferstrasse,Arboldswil,4424,CH
10,Bubendörferstrasse,Arboldswil,4424,CH
11,Bubendörferstrasse,Arboldswil,4424,CH
12,Bubendörferstrasse,Arboldswil,4424,CH
15,Bubendörferstrasse,Arboldswil,4424,CH
17,Bubendörferstrasse,Arboldswil,4424,CH
17a,Bubendörferstrasse,Arboldswil,4424,CH
19,Bubendörferstrasse,Arboldswil,4424,CH
1a,Bubendörferstrasse,Arboldswil,4424,CH
2,Bubendörferstrasse,Arboldswil,4424,CH
25,Bubendörferstrasse,Arboldswil,4424,CH
25_01,Bubendörferstrasse,Arboldswil,4424,CH
25_02,Bubendörferstrasse,Arboldswil,4424,CH
28,Bubendörferstrasse,Arboldswil,4424,CH
2a,Bubendörferstrasse,Arboldswil,4424,CH
3,Bubendörferstrasse,Arboldswil,4424,CH
30,Bubendörferstrasse,Arboldswil,4424,CH
7,Bubendörferstrasse,Arboldswil,4424,CH
9,Bubendörferstrasse,Arboldswil,4424,CH
9b,Bubendörferstrasse,Arboldswil,4424,CH
9c,Bubendörferstrasse,Arboldswil,4424,CH
9d,Bubendörferstrasse,Arboldswil,4424,CH
10,Bünten,Arboldswil,4424,CH
11,Bünten,Arboldswil,4424,CH
11a,Bünten,Arboldswil,4424,CH
12,Bünten,Arboldswil,4424,CH
14,Bünten,Arboldswil,4424,CH
16,Bünten,Arboldswil,4424,CH
18,Bünten,Arboldswil,4424,CH
19,Bünten,Arboldswil,4424,CH
2,Bünten,Arboldswil,4424,CH
20,Bünten,Arboldswil,4424,CH
21,Bünten,Arboldswil,4424,CH
23,Bünten,Arboldswil,4424,CH
4,Bünten,Arboldswil,4424,CH
7,Bünten,Arboldswil,4424,CH
1,Chilchacher,Arboldswil,4424,CH
11,Chilchacher,Arboldswil,4424,CH
1a,Chilchacher,Arboldswil,4424,CH
7,Chilchacher,Arboldswil,4424,CH
9,Chilchacher,Arboldswil,4424,CH
2,Dursenschüren,Arboldswil,4424,CH
22,Dursenschüren,Arboldswil,4424,CH
24,Dursenschüren,Arboldswil,4424,CH
26,Dursenschüren,Arboldswil,4424,CH
101,Funtelen,Arboldswil,4424,CH
101a,Funtelen,Arboldswil,4424,CH
101b,Funtelen,Arboldswil,4424,CH
101c,Funtelen,Arboldswil,4424,CH
102,Funtelenfeld,Arboldswil,4424,CH
1,Funtelenweg,Arboldswil,4424,CH
100,Funtelenweg,Arboldswil,4424,CH
3,Funtelenweg,Arboldswil,4424,CH
1,Geren,Arboldswil,4424,CH
10,Geren,Arboldswil,4424,CH
12,Geren,Arboldswil,4424,CH
14,Geren,Arboldswil,4424,CH
15,Geren,Arboldswil,4424,CH
16,Geren,Arboldswil,4424,CH
17,Geren,Arboldswil,4424,CH
18,Geren,Arboldswil,4424,CH
18a,Geren,Arboldswil,4424,CH
19,Geren,Arboldswil,4424,CH
19b,Geren,Arboldswil,4424,CH
1a,Geren,Arboldswil,4424,CH
2,Geren,Arboldswil,4424,CH
21,Geren,Arboldswil,4424,CH
23,Geren,Arboldswil,4424,CH
23a,Geren,Arboldswil,4424,CH
26,Geren,Arboldswil,4424,CH
26_01,Geren,Arboldswil,4424,CH
28,Geren,Arboldswil,4424,CH
30,Geren,Arboldswil,4424,CH
31,Geren,Arboldswil,4424,CH
35,Geren,Arboldswil,4424,CH
37,Geren,Arboldswil,4424,CH
39,Geren,Arboldswil,4424,CH
1,Ghaiweg,Arboldswil,4424,CH
114,Ghaiweg,Arboldswil,4424,CH
131,Hangmatt,Titterten,4425,CH
1,Hinderdorf,Arboldswil,4424,CH
10,Hinderdorf,Arboldswil,4424,CH
12,Hinderdorf,Arboldswil,4424,CH
13,Hinderdorf,Arboldswil,4424,CH
13a,Hinderdorf,Arboldswil,4424,CH
14,Hinderdorf,Arboldswil,4424,CH
15,Hinderdorf,Arboldswil,4424,CH
15a,Hinderdorf,Arboldswil,4424,CH
16,Hinderdorf,Arboldswil,4424,CH
16b,Hinderdorf,Arboldswil,4424,CH
17,Hinderdorf,Arboldswil,4424,CH
18,Hinderdorf,Arboldswil,4424,CH
19,Hinderdorf,Arboldswil,4424,CH
1a,Hinderdorf,Arboldswil,4424,CH
20,Hinderdorf,Arboldswil,4424,CH
21,Hinderdorf,Arboldswil,4424,CH
24,Hinderdorf,Arboldswil,4424,CH
26,Hinderdorf,Arboldswil,4424,CH
27,Hinderdorf,Arboldswil,4424,CH
28,Hinderdorf,Arboldswil,4424,CH
3,Hinderdorf,Arboldswil,4424,CH
30,Hinderdorf,Arboldswil,4424,CH
32,Hinderdorf,Arboldswil,4424,CH
34,Hinderdorf,Arboldswil,4424,CH
34a,Hinderdorf,Arboldswil,4424,CH
3a,Hinderdorf,Arboldswil,4424,CH
40,Hinderdorf,Arboldswil,4424,CH
42,Hinderdorf,Arboldswil,4424,CH
7,Hinderdorf,Arboldswil,4424,CH
8,Hinderdorf,Arboldswil,4424,CH
8_01,Hinderdorf,Arboldswil,4424,CH
8_02,Hinderdorf,Arboldswil,4424,CH
9,Hinderdorf,Arboldswil,4424,CH
,Hinter Kastelen,Arboldswil,4424,CH
103,Hof Rengelts,Arboldswil,4424,CH
105,Hof Schlif,Arboldswil,4424,CH
105a,Hof Schlif,Arboldswil,4424,CH
105c,Hof Schlif,Arboldswil,4424,CH
105d,Hof Schlif,Arboldswil,4424,CH
106,Hof Schlif,Arboldswil,4424,CH
119,Hof Weid,Arboldswil,4424,CH
120,Hof Weid,Arboldswil,4424,CH
120a,Hof Weid,Arboldswil,4424,CH
120b,Hof Weid,Arboldswil,4424,CH
120c,Hof Weid,Arboldswil,4424,CH
120d,Hof Weid,Arboldswil,4424,CH
120f,Hof Weid,Arboldswil,4424,CH
125,Hof Weid,Arboldswil,4424,CH
133,Hof Weid,Arboldswil,4424,CH
,Hof Weid,Arboldswil,4424,CH
1,Hooland,Arboldswil,4424,CH
10,Hooland,Arboldswil,4424,CH
10a,Hooland,Arboldswil,4424,CH
11,Hooland,Arboldswil,4424,CH
1_01,Hooland,Arboldswil,4424,CH
5,Hooland,Arboldswil,4424,CH
5a,Hooland,Arboldswil,4424,CH
7,Hooland,Arboldswil,4424,CH
7a,Hooland,Arboldswil,4424,CH
8,Hooland,Arboldswil,4424,CH
1,Höchiweg,Arboldswil,4424,CH
10,Höchiweg,Arboldswil,4424,CH
10a,Höchiweg,Arboldswil,4424,CH
13,Höchiweg,Arboldswil,4424,CH
1a,Höchiweg,Arboldswil,4424,CH
4,Höchiweg,Arboldswil,4424,CH
6,Höchiweg,Arboldswil,4424,CH
7,Höchiweg,Arboldswil,4424,CH
4,Im Bol,Arboldswil,4424,CH
5,Im Bol,Arboldswil,4424,CH
7,Im Bol,Arboldswil,4424,CH
7_01,Im Bol,Arboldswil,4424,CH
134,Kastelenwald,Arboldswil,4424,CH
1,Mitteldorf,Arboldswil,4424,CH
10,Mitteldorf,Arboldswil,4424,CH
11,Mitteldorf,Arboldswil,4424,CH
12,Mitteldorf,Arboldswil,4424,CH
2,Mitteldorf,Arboldswil,4424,CH
2a,Mitteldorf,Arboldswil,4424,CH
2b,Mitteldorf,Arboldswil,4424,CH
3,Mitteldorf,Arboldswil,4424,CH
3,Mitteldorf,Arboldswil,4424,CH
4,Mitteldorf,Arboldswil,4424,CH
4a,Mitteldorf,Arboldswil,4424,CH
4b,Mitteldorf,Arboldswil,4424,CH
5,Mitteldorf,Arboldswil,4424,CH
6,Mitteldorf,Arboldswil,4424,CH
7,Mitteldorf,Arboldswil,4424,CH
9,Mitteldorf,Arboldswil,4424,CH
9a,Mitteldorf,Arboldswil,4424,CH
9c,Mitteldorf,Arboldswil,4424,CH
1,Moosweg,Arboldswil,4424,CH
11,Moosweg,Arboldswil,4424,CH
128,Moosweg,Arboldswil,4424,CH
3,Moosweg,Arboldswil,4424,CH
